Customer_ID,Sex,Earnings,Region_Code,Marital Status,State_of_Origin,Customer_Worth,Customer_Reply,Plan,Certification,Effective To Date,Status_of_Employment,Premium_Auto_per_Month,Total Claim Amount,Vehicle Class,Vehicle Size,Months Since Last Claim,Months Since Policy Inception,Counts_of_Open_Complaints,No_Of_POlicy,kind_of_policy,Active_Policy,Sales Channel,Best_Offer
Customer_838,Male,146410,Rural,Married,Lagos,3714.430479,Not_interested,Silver,First_Degree,11/2/2011,Fully_Employed,184,37.299865,Four-Door Car,Medsize,9,18,0,1,Personal,P_L2,Branch,2
Customer_9056,Male,56176,Suburban,Married,Lagos,4017.400868,Not_interested,Bronze,First_Degree,2/19/11,Fully_Employed,204,489.6,SUV,Small,8,61,0,1,Personal,P_L2,Agent,0
Customer_2374,Male,182364,Urban,Married,Enugu,3892.87081,Not_interested,Silver,O_Level,12/2/2011,Fully_Employed,192,249.140907,Four-Door Car,Medsize,8,90,0,1,Personal,P_L1,Agent,1
Customer_3964,Male,59212,Suburban,Married,Imo,3227.395988,Not_interested,Silver,Second_Degree,1/30/11,Fully_Employed,162,438.276898,Four-Door Car,Medsize,33,32,0,1,Personal,P_L3,Agent,2
Customer_3065,Male,0,Suburban,Single,Enugu,4356.398727,Not_interested,Silver,O_Level,6/1/2011,Not_employed,242,871.2,SUV,Medsize,30,85,0,1,Personal,P_L3,Call Center,0
Customer_8463,Male,0,Suburban,Single,Imo,2508.360995,Not_interested,Bronze,HND,1/31/11,Not_employed,146,525.6,Four-Door Car,Small,8,19,0,1,Personal,P_L2,Web,1
Customer_8780,Female,0,Suburban,Single,Lagos,8264.629249,Not_interested,Bronze,HND,1/1/2011,Not_employed,226,813.6,SUV,Medsize,25,55,0,3,Corporate,C_L3,Agent,0
Customer_5753,Male,52574,Rural,Married,Lagos,8699.787865,Not_interested,Gold,First_Degree,4/1/2011,Fully_Employed,222,279.378884,Two-Door Car,Medsize,6,11,0,8,Personal,P_L2,Branch,1
Customer_7599,Male,41724,Suburban,Divorced,Lagos,4796.481412,Not_interested,Bronze,O_Level,1/23/11,In_Retirement,136,326.4,Four-Door Car,Small,1,69,0,9,Personal,P_L3,Agent,0
Customer_450,Female,40650,Suburban,Married,Abuja,3805.921781,Not_interested,Bronze,First_Degree,1/26/11,On_Leave,200,668.29397,Sports Car,Medsize,4,6,0,1,Personal,P_L3,Branch,0
Customer_4574,Male,70346,Rural,Married,Lagos,7094.635635,Not_interested,Gold,Second_Degree,1/14/11,Fully_Employed,360,415.331869,Sports Car,Medsize,24,9,4,1,Personal,P_L2,Agent,0
Customer_1714,Female,52888,Suburban,Married,Imo,7746.644444,Not_interested,Bronze,O_Level,1/16/11,Disabled,392,940.8,Luxury Car,Medsize,4,14,0,1,Personal,P_L1,Branch,0
Customer_7596,Female,47808,Suburban,Single,Abuja,4336.064096,Interested,Silver,First_Degree,2/27/11,In_Retirement,246,590.4,SUV,Medsize,1,67,6,1,Personal,P_L3,Agent,0
Customer_4862,Female,0,Suburban,Married,Enugu,17795.60797,Not_interested,Gold,O_Level,2/18/11,Not_employed,236,1118.990694,Four-Door Car,Large,26,43,0,2,Personal,P_L3,Web,0
Customer_339,Male,136410,Rural,Married,Lagos,3036.646997,Not_interested,Silver,HND,4/2/2011,Fully_Employed,152,99.382943,Two-Door Car,Medsize,35,14,0,1,Personal,P_L1,Branch,3
Customer_3715,Male,0,Suburban,Single,Imo,9017.915395,Not_interested,Silver,First_Degree,1/23/11,Not_employed,260,936.0,SUV,Small,32,38,0,4,Corporate,C_L2,Agent,0
Customer_5112,Female,0,Suburban,Single,Abuja,4033.539471,Not_interested,Gold,HND,2/23/11,Not_employed,234,842.4,Four-Door Car,Medsize,2,41,0,1,Personal,P_L1,Web,1
Customer_4989,Female,50472,Suburban,Divorced,Kano,3451.494119,Not_interested,Silver,First_Degree,4/2/2011,On_Leave,178,427.2,Four-Door Car,Medsize,2,26,0,1,Personal,P_L3,Call Center,1
Customer_7794,Male,0,Suburban,Single,Imo,2054.948967,Not_interested,Bronze,HND,2/2/2011,Not_employed,134,806.180375,Four-Door Car,Large,33,21,4,1,Personal,P_L3,Agent,2
Customer_2670,Male,93800,Suburban,Married,Imo,2582.849899,Interested,Bronze,HND,9/2/2011,Fully_Employed,132,316.8,Four-Door Car,Medsize,13,59,0,1,Personal,P_L2,Web,1
Customer_1419,Male,47330,Suburban,Married,Lagos,22660.53652,Interested,Bronze,First_Degree,1/25/11,In_Retirement,134,404.817249,Four-Door Car,Medsize,19,50,0,2,Personal,P_L3,Branch,0
Customer_34,Female,74520,Rural,Married,Abuja,4934.916345,Not_interested,Bronze,First_Degree,2/13/11,Fully_Employed,124,15.437681,Four-Door Car,Medsize,19,42,0,8,Corporate,C_L1,Web,2
Customer_7515,Male,22386,Suburban,Single,Imo,8166.31273,Not_interested,Bronze,HND,1/13/11,Disabled,228,820.8,SUV,Small,2,88,0,6,Personal,P_L2,Agent,1
Customer_5794,Male,28418,Suburban,Married,Lagos,18593.54967,Not_interested,Bronze,O_Level,1/17/11,Disabled,124,297.6,Four-Door Car,Medsize,34,36,0,2,Personal,P_L3,Web,2
Customer_7584,Female,0,Suburban,Single,Imo,8125.023295,Not_interested,Silver,First_Degree,4/2/2011,Not_employed,156,561.6,Four-Door Car,Small,15,47,0,2,Special,S_L1,Web,2
Customer_4534,Female,118414,Suburban,Single,Kano,13772.97618,Interested,Gold,O_Level,1/2/2011,Fully_Employed,232,556.8,Four-Door Car,Medsize,23,21,0,2,Personal,P_L2,Agent,0
Customer_1410,Female,69822,Rural,Divorced,Abuja,4041.315002,Not_interested,Bronze,HND,1/13/11,Fully_Employed,210,126.779673,SUV,Large,6,31,2,1,Personal,P_L3,Agent,3
Customer_3502,Male,98272,Suburban,Divorced,Imo,2498.167004,Not_interested,Bronze,First_Degree,1/2/2011,Fully_Employed,128,307.2,Four-Door Car,Medsize,7,95,0,1,Personal,P_L1,Web,3
Customer_2170,Male,162164,Urban,Married,Enugu,5840.89915,Interested,Bronze,O_Level,6/1/2011,Fully_Employed,146,281.295903,Four-Door Car,Large,5,85,0,4,Personal,P_L3,Agent,1
Customer_4726,Male,172610,Rural,Married,Lagos,4986.618655,Interested,Bronze,First_Degree,11/1/2011,Fully_Employed,124,80.73124,Four-Door Car,Medsize,1,99,0,5,Corporate,C_L2,Call Center,1
Customer_889,Female,139308,Suburban,Married,Lagos,9465.113263,Not_interested,Bronze,HND,2/21/11,Fully_Employed,236,629.532731,SUV,Small,10,50,0,7,Corporate,C_L3,Branch,0
Customer_8582,Female,120468,Rural,Married,Lagos,6108.468745,Not_interested,Gold,O_Level,4/1/2011,Fully_Employed,304,136.217066,SUV,Medsize,14,98,0,1,Personal,P_L2,Web,2
Customer_3479,Female,0,Suburban,Married,Kano,17290.55405,Not_interested,Gold,HND,2/15/11,Not_employed,316,758.4,SUV,Small,3,10,0,2,Special,S_L3,Agent,2
Customer_6053,Male,0,Suburban,Divorced,Abuja,8141.996817,Not_interested,Bronze,Second_Degree,1/1/2011,Not_employed,216,518.4,Sports Car,Large,10,42,0,6,Personal,P_L2,Branch,1
Customer_2244,Female,173660,Urban,Single,Kano,9698.548818,Not_interested,Silver,HND,2/2/2011,Fully_Employed,246,480.533246,SUV,Medsize,18,5,0,3,Personal,P_L2,Agent,0
Customer_4503,Female,0,Suburban,Single,Abuja,4080.023331,Not_interested,Bronze,HND,7/1/2011,Not_employed,232,835.2,Sports Car,Medsize,18,86,0,1,Personal,P_L1,Agent,0
Customer_4229,Male,181214,Urban,Single,Lagos,5567.892477,Not_interested,Bronze,Second_Degree,1/1/2011,Fully_Employed,140,311.514116,Four-Door Car,Medsize,8,89,0,3,Personal,P_L2,Web,1
Customer_3684,Male,84296,Urban,Married,Lagos,16506.96173,Not_interested,Bronze,O_Level,2/21/11,Fully_Employed,208,366.978793,SUV,Small,4,29,0,2,Personal,P_L1,Branch,2
Customer_8640,Male,0,Suburban,Single,Lagos,2451.580048,Not_interested,Bronze,O_Level,1/23/11,Not_employed,138,496.8,Four-Door Car,Large,20,44,0,1,Corporate,C_L3,Branch,2
Customer_5857,Female,153462,Urban,Married,Lagos,2584.408525,Interested,Bronze,First_Degree,2/14/11,Fully_Employed,128,201.455005,Four-Door Car,Medsize,2,68,0,1,Personal,P_L2,Agent,1
Customer_432,Male,117684,Suburban,Married,Lagos,4364.931238,Interested,Gold,HND,3/1/2011,Fully_Employed,220,528.0,Four-Door Car,Medsize,6,74,0,1,Personal,P_L1,Branch,1
Customer_1654,Female,66514,Suburban,Married,Enugu,5677.923323,Not_interested,Bronze,HND,1/26/11,Fully_Employed,144,345.6,Four-Door Car,Medsize,15,14,2,4,Personal,P_L3,Web,2
Customer_178,Female,0,Suburban,Single,Kano,5099.763337,Not_interested,Bronze,HND,2/14/11,Not_employed,148,532.8,Two-Door Car,Medsize,3,95,0,7,Personal,P_L3,Web,2
Customer_4157,Female,23656,Suburban,Divorced,Imo,10085.48688,Interested,Silver,O_Level,2/19/11,In_Retirement,180,571.479602,Four-Door Car,Large,18,84,0,2,Personal,P_L1,Agent,0
Customer_3448,Male,177734,Suburban,Single,Lagos,2700.355517,Not_interested,Bronze,O_Level,1/23/11,Fully_Employed,138,331.2,Four-Door Car,Medsize,6,2,2,1,Personal,P_L1,Web,2
Customer_7553,Male,147538,Rural,Divorced,Imo,4824.436037,Not_interested,Bronze,First_Degree,1/23/11,Fully_Employed,122,121.654567,Four-Door Car,Medsize,24,84,0,6,Corporate,C_L1,Branch,0
Customer_5563,Male,43018,Suburban,Single,Lagos,8890.875454,Not_interested,Silver,HND,1/28/11,Fully_Employed,162,413.492922,Two-Door Car,Medsize,24,24,2,2,Personal,P_L1,Agent,3
Customer_1886,Male,0,Suburban,Single,Enugu,3076.105486,Not_interested,Bronze,O_Level,8/1/2011,Not_employed,208,748.8,Sports Car,Medsize,25,33,6,1,Personal,P_L2,Web,0
Customer_8177,Male,56628,Suburban,Single,Lagos,4649.423581,Not_interested,Silver,First_Degree,11/2/2011,Fully_Employed,242,580.8,SUV,Medsize,21,37,0,1,Personal,P_L3,Agent,0
Customer_1786,Male,50762,Suburban,Single,Abuja,8202.78728,Not_interested,Bronze,PHD,2/13/11,Fully_Employed,142,340.8,Four-Door Car,Medsize,22,62,0,2,Personal,P_L2,Branch,1
Customer_1590,Female,45136,Suburban,Married,Enugu,6992.917824,Not_interested,Silver,HND,1/27/11,Fully_Employed,176,422.4,Four-Door Car,Medsize,31,63,0,6,Corporate,C_L2,Branch,2
Customer_3543,Male,102250,Suburban,Divorced,Lagos,7959.630101,Not_interested,Bronze,O_Level,1/19/11,Fully_Employed,134,430.29174,Four-Door Car,Medsize,3,67,0,2,Personal,P_L3,Agent,0
Customer_6646,Male,66208,Suburban,Married,Lagos,2693.596929,Not_interested,Bronze,HND,8/1/2011,Fully_Employed,140,336.0,Two-Door Car,Small,10,23,2,1,Personal,P_L3,Agent,1
Customer_2181,Female,54358,Suburban,Divorced,Abuja,5292.127299,Not_interested,Bronze,O_Level,2/27/11,Fully_Employed,132,344.201601,Four-Door Car,Medsize,8,91,0,9,Personal,P_L3,Branch,0
Customer_8875,Male,148542,Rural,Divorced,Lagos,5494.388442,Not_interested,Silver,First_Degree,2/20/11,Fully_Employed,272,174.327925,Sports Car,Medsize,1,79,0,1,Personal,P_L2,Call Center,0
Customer_5635,Female,40736,Suburban,Single,Abuja,2829.328603,Not_interested,Bronze,HND,1/21/11,Fully_Employed,144,345.6,Four-Door Car,Small,30,36,0,1,Corporate,C_L3,Branch,3
Customer_2069,Male,103578,Suburban,Divorced,Imo,2752.705045,Not_interested,Bronze,HND,1/22/11,Fully_Employed,140,336.0,Four-Door Car,Large,8,34,0,1,Personal,P_L2,Call Center,3
Customer_5787,Male,161080,Rural,Married,Lagos,22760.91192,Not_interested,Bronze,Second_Degree,1/1/2011,Fully_Employed,126,65.845112,Four-Door Car,Medsize,27,74,0,2,Personal,P_L2,Agent,3
Customer_6792,Male,27084,Suburban,Married,Lagos,7190.292633,Not_interested,Silver,O_Level,1/29/11,On_Leave,188,451.2,Four-Door Car,Small,5,35,0,8,Personal,P_L3,Web,0
Customer_4075,Female,49464,Rural,Married,Abuja,4124.964632,Not_interested,Bronze,O_Level,2/16/11,On_Leave,214,72.771554,Sports Car,Medsize,18,44,0,1,Corporate,C_L3,Branch,2
Customer_880,Male,192340,Suburban,Married,Imo,3696.140498,Not_interested,Silver,First_Degree,3/2/2011,Fully_Employed,184,441.6,Four-Door Car,Large,8,86,0,1,Personal,P_L1,Call Center,1
Customer_6700,Female,195316,Suburban,Married,Lagos,6161.011684,Not_interested,Silver,O_Level,1/14/11,Fully_Employed,152,364.8,Four-Door Car,Medsize,7,82,2,3,Personal,P_L3,Call Center,0
Customer_3826,Male,0,Rural,Married,Imo,7552.867469,Not_interested,Bronze,PHD,1/20/11,Not_employed,136,100.212651,Four-Door Car,Medsize,32,15,2,2,Personal,P_L1,Call Center,1
Customer_3399,Female,0,Suburban,Single,Lagos,20959.60504,Not_interested,Bronze,HND,1/24/11,Not_employed,236,566.4,SUV,Medsize,29,45,0,2,Personal,P_L3,Agent,0
Customer_6880,Female,141622,Rural,Married,Abuja,8088.011196,Not_interested,Bronze,First_Degree,3/2/2011,Fully_Employed,200,141.654965,Sports Car,Medsize,14,8,0,7,Personal,P_L3,Agent,2
Customer_4248,Male,141916,Rural,Married,Enugu,9214.613275,Not_interested,Bronze,O_Level,2/18/11,Fully_Employed,230,115.400119,Sports Car,Medsize,1,57,0,7,Personal,P_L2,Agent,0
Customer_3985,Female,149742,Suburban,Married,Imo,14519.43681,Not_interested,Gold,O_Level,1/13/11,Fully_Employed,356,854.4,SUV,Medsize,0,15,0,7,Personal,P_L3,Call Center,0
Customer_3567,Male,60500,Urban,Married,Imo,7368.093547,Not_interested,Silver,O_Level,5/2/2011,Fully_Employed,186,398.100233,Four-Door Car,Medsize,1,98,0,6,Personal,P_L3,Call Center,0
Customer_3045,Male,159502,Suburban,Married,Imo,2553.226692,Interested,Bronze,Second_Degree,1/19/11,Fully_Employed,126,392.235698,Two-Door Car,Small,15,67,0,1,Personal,P_L3,Web,2
Customer_6636,Female,45328,Suburban,Divorced,Enugu,2708.606128,Not_interested,Bronze,HND,5/1/2011,On_Leave,146,350.4,Two-Door Car,Small,0,8,0,1,Personal,P_L2,Agent,3
Customer_1706,Female,87622,Suburban,Married,Lagos,9431.629367,Not_interested,Bronze,Second_Degree,1/31/11,Fully_Employed,234,571.136574,Sports Car,Small,24,10,0,4,Personal,P_L3,Web,0
Customer_1158,Female,158082,Rural,Married,Abuja,16140.41628,Not_interested,Bronze,Second_Degree,5/2/2011,Fully_Employed,398,419.26062,Luxury SUV,Small,14,48,0,3,Personal,P_L3,Branch,1
Customer_2306,Female,199922,Suburban,Married,Abuja,2630.468543,Not_interested,Bronze,HND,2/16/11,Fully_Employed,132,316.8,Four-Door Car,Medsize,6,54,4,1,Personal,P_L1,Agent,2
Customer_7398,Female,140526,Rural,Married,Kano,7464.926263,Interested,Silver,HND,1/28/11,Fully_Employed,186,7.345946,Two-Door Car,Small,30,66,0,5,Personal,P_L1,Call Center,1
Customer_7911,Female,71250,Urban,Married,Imo,5109.163002,Interested,Bronze,First_Degree,1/26/11,Fully_Employed,130,288.572108,Four-Door Car,Medsize,10,56,2,3,Personal,P_L1,Agent,1
Customer_7707,Male,49488,Suburban,Divorced,Lagos,2516.282096,Not_interested,Bronze,O_Level,7/2/2011,Fully_Employed,130,312.0,Four-Door Car,Medsize,1,0,0,1,Personal,P_L3,Call Center,3
Customer_4087,Male,148030,Suburban,Single,Abuja,5557.830205,Interested,Bronze,First_Degree,6/2/2011,Fully_Employed,144,471.443077,Four-Door Car,Small,12,61,0,6,Personal,P_L3,Call Center,1
Customer_6442,Female,25804,Suburban,Divorced,Lagos,4906.894731,Interested,Silver,HND,2/14/11,In_Retirement,278,667.2,Sports Car,Medsize,3,51,0,1,Personal,P_L3,Agent,0
Customer_5982,Male,114234,Suburban,Married,Abuja,2658.99458,Not_interested,Bronze,First_Degree,2/23/11,Fully_Employed,134,321.6,Four-Door Car,Small,6,29,0,1,Personal,P_L3,Branch,3
Customer_6712,Female,52882,Urban,Married,Lagos,2649.204207,Not_interested,Bronze,Second_Degree,2/13/11,Fully_Employed,132,210.641776,Two-Door Car,Medsize,32,20,0,1,Corporate,C_L1,Agent,0
Customer_7827,Female,69390,Rural,Single,Abuja,8752.222052,Not_interested,Bronze,HND,1/20/11,Fully_Employed,226,100.323765,SUV,Small,1,60,0,5,Personal,P_L3,Call Center,0
Customer_7558,Female,0,Suburban,Married,Abuja,7249.495684,Not_interested,Silver,HND,2/26/11,Not_employed,192,460.8,Four-Door Car,Large,31,64,2,3,Personal,P_L2,Agent,0
Customer_1564,Male,173622,Suburban,Married,Enugu,8159.933629,Not_interested,Gold,O_Level,11/1/2011,Fully_Employed,204,489.6,Four-Door Car,Small,19,22,0,5,Corporate,C_L2,Call Center,1
Customer_1782,Male,33026,Suburban,Divorced,Lagos,5225.429265,Not_interested,Bronze,First_Degree,4/2/2011,On_Leave,142,340.8,Four-Door Car,Medsize,23,37,0,6,Personal,P_L3,Branch,2
Customer_5496,Male,0,Suburban,Divorced,Abuja,34041.05613,Not_interested,Bronze,HND,1/28/11,Not_employed,208,499.2,Sports Car,Medsize,26,66,0,2,Personal,P_L3,Agent,1
Customer_6810,Female,159256,Suburban,Single,Kano,3869.965986,Not_interested,Silver,HND,2/23/11,Fully_Employed,196,470.4,Four-Door Car,Medsize,6,4,0,1,Personal,P_L3,Branch,3
Customer_3317,Female,106446,Urban,Divorced,Abuja,8537.108303,Not_interested,Bronze,O_Level,2/18/11,Fully_Employed,144,299.788806,Four-Door Car,Large,9,0,0,2,Personal,P_L3,Agent,0
Customer_904,Male,46102,Suburban,Divorced,Imo,3839.357574,Not_interested,Silver,O_Level,1/1/2011,On_Leave,198,475.2,Two-Door Car,Medsize,31,86,0,1,Personal,P_L1,Agent,0
Customer_8830,Female,0,Suburban,Single,Lagos,7211.088399,Not_interested,Silver,O_Level,2/1/2011,Not_employed,198,715.039363,Four-Door Car,Medsize,0,53,0,5,Personal,P_L2,Agent,0
Customer_4233,Female,52042,Urban,Married,Enugu,15085.78498,Not_interested,Silver,O_Level,1/1/2011,Fully_Employed,252,331.847478,SUV,Small,6,32,0,2,Personal,P_L2,Agent,3
Customer_7581,Female,125158,Urban,Married,Abuja,2887.328202,Not_interested,Bronze,First_Degree,1/30/11,Fully_Employed,144,326.242099,Four-Door Car,Medsize,33,53,0,1,Personal,P_L2,Agent,3
Customer_7053,Female,64450,Suburban,Married,Abuja,7853.349465,Not_interested,Bronze,First_Degree,2/2/2011,Fully_Employed,132,316.8,Four-Door Car,Medsize,23,90,0,2,Personal,P_L1,Agent,2
Customer_2080,Female,169956,Rural,Married,Kano,11667.09779,Not_interested,Bronze,HND,6/2/2011,Fully_Employed,144,166.77296,Four-Door Car,Large,12,51,2,2,Corporate,C_L1,Agent,0
Customer_1565,Male,145034,Urban,Married,Abuja,13158.74895,Not_interested,Silver,O_Level,2/28/11,Fully_Employed,164,371.458196,Two-Door Car,Medsize,33,27,0,2,Personal,P_L3,Web,1
Customer_4947,Male,0,Suburban,Divorced,Abuja,2504.209885,Not_interested,Bronze,O_Level,2/15/11,Not_employed,148,355.2,Four-Door Car,Medsize,26,95,2,1,Corporate,C_L1,Agent,0
Customer_5716,Male,117916,Suburban,Married,Abuja,83327.38119,Not_interested,Silver,O_Level,1/31/11,Fully_Employed,462,1108.8,Luxury Car,Small,31,74,0,2,Personal,P_L3,Call Center,0
Customer_5286,Female,113660,Urban,Married,Abuja,6674.127831,Not_interested,Silver,HND,2/13/11,Fully_Employed,166,319.799712,Two-Door Car,Medsize,6,27,0,9,Personal,P_L1,Agent,1
Customer_6351,Male,170894,Suburban,Single,Enugu,5423.537952,Not_interested,Bronze,O_Level,1/13/11,Fully_Employed,142,509.997312,Four-Door Car,Medsize,23,2,4,3,Corporate,C_L2,Branch,3
Customer_5119,Female,82958,Rural,Married,Lagos,3748.751625,Interested,Silver,HND,2/26/11,Fully_Employed,188,19.575683,Two-Door Car,Large,14,38,2,1,Personal,P_L2,Call Center,1
Customer_4030,Female,0,Suburban,Single,Lagos,4923.752296,Not_interested,Bronze,HND,5/2/2011,Not_employed,140,336.0,Four-Door Car,Medsize,28,29,0,8,Personal,P_L1,Call Center,2
Customer_6160,Female,118432,Urban,Married,Abuja,5063.180855,Not_interested,Bronze,First_Degree,2/14/11,Fully_Employed,128,200.493214,Four-Door Car,Large,0,66,4,7,Personal,P_L3,Branch,1
Customer_5325,Male,77212,Suburban,Single,Imo,5284.543094,Not_interested,Bronze,HND,2/26/11,Fully_Employed,136,413.288851,Four-Door Car,Medsize,16,99,0,3,Personal,P_L3,Branch,0
Customer_1113,Male,117304,Suburban,Married,Enugu,2391.774148,Not_interested,Bronze,HND,11/1/2011,Fully_Employed,128,307.2,Four-Door Car,Small,14,75,10,1,Personal,P_L2,Agent,1
Customer_2646,Female,47502,Suburban,Single,Enugu,6388.278164,Not_interested,Silver,First_Degree,1/20/11,Fully_Employed,164,586.921708,Two-Door Car,Medsize,4,9,2,7,Personal,P_L2,Web,0
Customer_7120,Male,46918,Rural,Married,Lagos,3849.352801,Not_interested,Silver,HND,2/25/11,Fully_Employed,192,185.070399,Four-Door Car,Medsize,17,19,0,1,Personal,P_L3,Branch,1
Customer_8805,Female,78080,Suburban,Married,Lagos,7052.972166,Not_interested,Gold,First_Degree,2/16/11,Fully_Employed,348,835.2,SUV,Medsize,4,34,0,1,Personal,P_L2,Web,1
Customer_4220,Male,0,Suburban,Single,Lagos,12257.12414,Not_interested,Gold,First_Degree,1/17/11,Not_employed,354,1274.4,SUV,Medsize,0,6,0,7,Personal,P_L2,Branch,2
Customer_5405,Female,139200,Urban,Married,Enugu,2953.294057,Not_interested,Bronze,HND,1/29/11,Fully_Employed,148,341.396161,Four-Door Car,Small,35,28,0,1,Personal,P_L1,Web,1
Customer_2300,Female,152314,Suburban,Married,Imo,4671.22664,Interested,Gold,O_Level,2/14/11,Fully_Employed,232,556.8,Two-Door Car,Small,15,80,0,1,Personal,P_L3,Call Center,1
Customer_5795,Male,95648,Urban,Married,Abuja,4875.350518,Not_interested,Silver,O_Level,2/18/11,Fully_Employed,258,546.046853,SUV,Medsize,8,56,6,1,Personal,P_L2,Agent,3
Customer_254,Male,126486,Urban,Married,Abuja,6114.756868,Not_interested,Silver,First_Degree,2/19/11,Fully_Employed,154,364.240307,Four-Door Car,Large,21,73,0,3,Personal,P_L3,Call Center,3
Customer_5018,Male,103874,Urban,Married,Kano,15255.26436,Not_interested,Bronze,O_Level,1/24/11,Fully_Employed,386,850.389259,Luxury Car,Small,5,40,0,9,Personal,P_L3,Web,3
Customer_3528,Male,133678,Suburban,Single,Lagos,5991.773931,Interested,Gold,HND,1/19/11,Fully_Employed,308,739.2,Sports Car,Medsize,33,24,0,1,Personal,P_L1,Branch,1
Customer_4877,Female,163678,Rural,Married,Lagos,5209.985921,Not_interested,Bronze,HND,7/1/2011,Fully_Employed,130,74.666163,Four-Door Car,Medsize,23,39,2,4,Personal,P_L1,Agent,0
Customer_5848,Male,0,Suburban,Married,Abuja,5177.28934,Not_interested,Bronze,Second_Degree,1/28/11,Not_employed,142,340.8,Four-Door Car,Small,0,26,0,9,Personal,P_L3,Agent,0
Customer_9133,Male,0,Suburban,Single,Lagos,2613.836866,Not_interested,Silver,HND,2/14/11,Not_employed,154,369.6,Two-Door Car,Medsize,3,90,0,1,Corporate,C_L3,Call Center,3
Customer_5924,Female,114462,Urban,Married,Enugu,2603.810999,Not_interested,Bronze,O_Level,2/13/11,Fully_Employed,130,305.117221,Four-Door Car,Medsize,35,37,0,1,Personal,P_L3,Branch,1
Customer_5935,Male,0,Suburban,Married,Lagos,2310.692609,Not_interested,Bronze,First_Degree,7/2/2011,Not_employed,128,431.768752,Four-Door Car,Medsize,33,98,0,1,Personal,P_L3,Agent,2
Customer_5554,Female,128642,Rural,Divorced,Enugu,30444.53824,Not_interested,Gold,O_Level,1/23/11,Fully_Employed,506,422.438297,Luxury SUV,Medsize,4,75,0,2,Personal,P_L3,Agent,0
Customer_2589,Female,0,Suburban,Single,Enugu,2728.834065,Not_interested,Bronze,First_Degree,1/16/11,Not_employed,146,376.923839,Four-Door Car,Medsize,8,63,0,1,Personal,P_L3,Branch,3
Customer_8773,Male,41696,Suburban,Married,Lagos,2717.68743,Not_interested,Bronze,PHD,11/2/2011,On_Leave,142,350.143872,Four-Door Car,Small,9,76,0,1,Corporate,C_L1,Agent,3
Customer_303,Female,61832,Rural,Married,Kano,31163.74523,Not_interested,Bronze,HND,2/2/2011,Fully_Employed,224,200.11606,SUV,Small,7,65,0,2,Personal,P_L1,Agent,0
